object_key	representation_id	availability	byte_offset	byte_length	dimensions
RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::EXPANSION::9	SUMMARY_RAW_V1	AVAILABLE	853400	40	10
RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::EXPANSION::9	SUMMARY_CANONICAL_V1	AVAILABLE	853440	40	10
RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::EXPANSION::9	TRAJECTORY_RAW_U21_V1	AVAILABLE	853480	504	126
RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::EXPANSION::9	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	853984	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::1	SUMMARY_RAW_V1	AVAILABLE	854488	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::1	SUMMARY_CANONICAL_V1	AVAILABLE	854528	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::1	TRAJECTORY_RAW_U21_V1	AVAILABLE	854568	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::1	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	854988	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::10	SUMMARY_RAW_V1	AVAILABLE	855408	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::10	SUMMARY_CANONICAL_V1	AVAILABLE	855448	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::10	TRAJECTORY_RAW_U21_V1	AVAILABLE	855488	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::10	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	855908	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::11	SUMMARY_RAW_V1	AVAILABLE	856328	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::11	SUMMARY_CANONICAL_V1	AVAILABLE	856368	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::11	TRAJECTORY_RAW_U21_V1	AVAILABLE	856408	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::11	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	856828	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::12	SUMMARY_RAW_V1	AVAILABLE	857248	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::12	SUMMARY_CANONICAL_V1	AVAILABLE	857288	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::12	TRAJECTORY_RAW_U21_V1	AVAILABLE	857328	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::12	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	857748	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::13	SUMMARY_RAW_V1	AVAILABLE	858168	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::13	SUMMARY_CANONICAL_V1	AVAILABLE	858208	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::13	TRAJECTORY_RAW_U21_V1	AVAILABLE	858248	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::13	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	858668	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::14	SUMMARY_RAW_V1	AVAILABLE	859088	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::14	SUMMARY_CANONICAL_V1	AVAILABLE	859128	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::14	TRAJECTORY_RAW_U21_V1	AVAILABLE	859168	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::14	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	859588	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::2	SUMMARY_RAW_V1	AVAILABLE	860008	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::2	SUMMARY_CANONICAL_V1	AVAILABLE	860048	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::2	TRAJECTORY_RAW_U21_V1	AVAILABLE	860088	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::2	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	860508	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::3	SUMMARY_RAW_V1	AVAILABLE	860928	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::3	SUMMARY_CANONICAL_V1	AVAILABLE	860968	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::3	TRAJECTORY_RAW_U21_V1	AVAILABLE	861008	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::3	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	861428	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::4	SUMMARY_RAW_V1	AVAILABLE	861848	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::4	SUMMARY_CANONICAL_V1	AVAILABLE	861888	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::4	TRAJECTORY_RAW_U21_V1	AVAILABLE	861928	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::4	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	862348	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::5	SUMMARY_RAW_V1	AVAILABLE	862768	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::5	SUMMARY_CANONICAL_V1	AVAILABLE	862808	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::5	TRAJECTORY_RAW_U21_V1	AVAILABLE	862848	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::5	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	863268	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::6	SUMMARY_RAW_V1	AVAILABLE	863688	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::6	SUMMARY_CANONICAL_V1	AVAILABLE	863728	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::6	TRAJECTORY_RAW_U21_V1	AVAILABLE	863768	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::6	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	864188	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::7	SUMMARY_RAW_V1	AVAILABLE	864608	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::7	SUMMARY_CANONICAL_V1	AVAILABLE	864648	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::7	TRAJECTORY_RAW_U21_V1	AVAILABLE	864688	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::7	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	865108	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::8	SUMMARY_RAW_V1	AVAILABLE	865528	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::8	SUMMARY_CANONICAL_V1	AVAILABLE	865568	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::8	TRAJECTORY_RAW_U21_V1	AVAILABLE	865608	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::8	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	866028	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::9	SUMMARY_RAW_V1	AVAILABLE	866448	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::9	SUMMARY_CANONICAL_V1	AVAILABLE	866488	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::9	TRAJECTORY_RAW_U21_V1	AVAILABLE	866528	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::9	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	866948	420	105
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::1	SUMMARY_RAW_V1	AVAILABLE	867368	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::1	SUMMARY_CANONICAL_V1	AVAILABLE	867408	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::1	TRAJECTORY_RAW_U21_V1	AVAILABLE	867448	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::1	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	867952	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::10	SUMMARY_RAW_V1	AVAILABLE	868456	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::10	SUMMARY_CANONICAL_V1	AVAILABLE	868496	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::10	TRAJECTORY_RAW_U21_V1	AVAILABLE	868536	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::10	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	869040	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::11	SUMMARY_RAW_V1	AVAILABLE	869544	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::11	SUMMARY_CANONICAL_V1	AVAILABLE	869584	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::11	TRAJECTORY_RAW_U21_V1	AVAILABLE	869624	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::11	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	870128	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::12	SUMMARY_RAW_V1	AVAILABLE	870632	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::12	SUMMARY_CANONICAL_V1	AVAILABLE	870672	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::12	TRAJECTORY_RAW_U21_V1	AVAILABLE	870712	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::12	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	871216	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::13	SUMMARY_RAW_V1	AVAILABLE	871720	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::13	SUMMARY_CANONICAL_V1	AVAILABLE	871760	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::13	TRAJECTORY_RAW_U21_V1	AVAILABLE	871800	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::13	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	872304	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::14	SUMMARY_RAW_V1	CENSORED_SUFFIX	872808	0	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::14	SUMMARY_CANONICAL_V1	CENSORED_SUFFIX	872808	0	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::14	TRAJECTORY_RAW_U21_V1	CENSORED_SUFFIX	872808	0	0
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::14	TRAJECTORY_CANONICAL_U21_V1	CENSORED_SUFFIX	872808	0	0
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::2	SUMMARY_RAW_V1	AVAILABLE	872808	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::2	SUMMARY_CANONICAL_V1	AVAILABLE	872848	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::2	TRAJECTORY_RAW_U21_V1	AVAILABLE	872888	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::2	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	873392	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::3	SUMMARY_RAW_V1	AVAILABLE	873896	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::3	SUMMARY_CANONICAL_V1	AVAILABLE	873936	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::3	TRAJECTORY_RAW_U21_V1	AVAILABLE	873976	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::3	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	874480	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::4	SUMMARY_RAW_V1	AVAILABLE	874984	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::4	SUMMARY_CANONICAL_V1	AVAILABLE	875024	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::4	TRAJECTORY_RAW_U21_V1	AVAILABLE	875064	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::4	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	875568	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::5	SUMMARY_RAW_V1	AVAILABLE	876072	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::5	SUMMARY_CANONICAL_V1	AVAILABLE	876112	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::5	TRAJECTORY_RAW_U21_V1	AVAILABLE	876152	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::5	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	876656	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::6	SUMMARY_RAW_V1	AVAILABLE	877160	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::6	SUMMARY_CANONICAL_V1	AVAILABLE	877200	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::6	TRAJECTORY_RAW_U21_V1	AVAILABLE	877240	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::6	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	877744	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::7	SUMMARY_RAW_V1	AVAILABLE	878248	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::7	SUMMARY_CANONICAL_V1	AVAILABLE	878288	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::7	TRAJECTORY_RAW_U21_V1	AVAILABLE	878328	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::7	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	878832	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::8	SUMMARY_RAW_V1	AVAILABLE	879336	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::8	SUMMARY_CANONICAL_V1	AVAILABLE	879376	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::8	TRAJECTORY_RAW_U21_V1	AVAILABLE	879416	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::8	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	879920	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::9	SUMMARY_RAW_V1	AVAILABLE	880424	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::9	SUMMARY_CANONICAL_V1	AVAILABLE	880464	40	10
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::9	TRAJECTORY_RAW_U21_V1	AVAILABLE	880504	504	126
RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::9	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	881008	504	126
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::1	SUMMARY_RAW_V1	AVAILABLE	881512	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::1	SUMMARY_CANONICAL_V1	AVAILABLE	881552	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::1	TRAJECTORY_RAW_U21_V1	AVAILABLE	881592	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::1	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	882012	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::10	SUMMARY_RAW_V1	AVAILABLE	882432	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::10	SUMMARY_CANONICAL_V1	AVAILABLE	882472	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::10	TRAJECTORY_RAW_U21_V1	AVAILABLE	882512	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::10	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	882932	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::11	SUMMARY_RAW_V1	AVAILABLE	883352	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::11	SUMMARY_CANONICAL_V1	AVAILABLE	883392	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::11	TRAJECTORY_RAW_U21_V1	AVAILABLE	883432	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::11	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	883852	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::12	SUMMARY_RAW_V1	AVAILABLE	884272	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::12	SUMMARY_CANONICAL_V1	AVAILABLE	884312	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::12	TRAJECTORY_RAW_U21_V1	AVAILABLE	884352	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::12	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	884772	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::13	SUMMARY_RAW_V1	AVAILABLE	885192	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::13	SUMMARY_CANONICAL_V1	AVAILABLE	885232	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::13	TRAJECTORY_RAW_U21_V1	AVAILABLE	885272	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::13	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	885692	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::14	SUMMARY_RAW_V1	AVAILABLE	886112	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::14	SUMMARY_CANONICAL_V1	AVAILABLE	886152	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::14	TRAJECTORY_RAW_U21_V1	AVAILABLE	886192	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::14	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	886612	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::15	SUMMARY_RAW_V1	AVAILABLE	887032	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::15	SUMMARY_CANONICAL_V1	AVAILABLE	887072	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::15	TRAJECTORY_RAW_U21_V1	AVAILABLE	887112	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::15	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	887532	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::2	SUMMARY_RAW_V1	AVAILABLE	887952	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::2	SUMMARY_CANONICAL_V1	AVAILABLE	887992	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::2	TRAJECTORY_RAW_U21_V1	AVAILABLE	888032	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::2	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	888452	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::3	SUMMARY_RAW_V1	AVAILABLE	888872	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::3	SUMMARY_CANONICAL_V1	AVAILABLE	888912	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::3	TRAJECTORY_RAW_U21_V1	AVAILABLE	888952	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::3	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	889372	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::4	SUMMARY_RAW_V1	AVAILABLE	889792	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::4	SUMMARY_CANONICAL_V1	AVAILABLE	889832	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::4	TRAJECTORY_RAW_U21_V1	AVAILABLE	889872	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::4	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	890292	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::5	SUMMARY_RAW_V1	AVAILABLE	890712	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::5	SUMMARY_CANONICAL_V1	AVAILABLE	890752	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::5	TRAJECTORY_RAW_U21_V1	AVAILABLE	890792	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::5	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	891212	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::6	SUMMARY_RAW_V1	AVAILABLE	891632	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::6	SUMMARY_CANONICAL_V1	AVAILABLE	891672	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::6	TRAJECTORY_RAW_U21_V1	AVAILABLE	891712	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::6	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	892132	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::7	SUMMARY_RAW_V1	AVAILABLE	892552	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::7	SUMMARY_CANONICAL_V1	AVAILABLE	892592	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::7	TRAJECTORY_RAW_U21_V1	AVAILABLE	892632	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::7	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	893052	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::8	SUMMARY_RAW_V1	AVAILABLE	893472	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::8	SUMMARY_CANONICAL_V1	AVAILABLE	893512	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::8	TRAJECTORY_RAW_U21_V1	AVAILABLE	893552	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::8	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	893972	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::9	SUMMARY_RAW_V1	AVAILABLE	894392	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::9	SUMMARY_CANONICAL_V1	AVAILABLE	894432	40	10
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::9	TRAJECTORY_RAW_U21_V1	AVAILABLE	894472	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::COMPRESSION::9	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	894892	420	105
RG3_USTEC_PERIOD_M5_1771200000_1771804800_8488883873716319363::EXPANSION::1	SUMMARY_RAW_V1	AVAILABLE	895312	40	10
