left_object_key	right_object_key	representation_id	distance_contract	comparison_mode	status	reason	distance	comparable_support_points	comparable_support_bars	comparable_support_seconds	observed_fraction_left	observed_fraction_right	left_censored	right_censored
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::12	RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149::EXPANSION::15	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.4954383133516762	21	9	2700	0.047872340425531915	1	1	1
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::2	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.5390624314821204	21	5	1500	0.025	1	0	1
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::3	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.5687443441183181	21	5	1500	0.05952380952380952	1	0	1
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::4	RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149::EXPANSION::15	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.9900498456309328	21	9	2700	0.06474820143884892	1	0	1
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::5	RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300::EXPANSION::3	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.3978732224672458	21	21	6300	1	1	0	0
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::6	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.2849763690820243	21	5	1500	0.15625	1	0	1
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::7	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.27052407854664645	21	5	1500	0.05747126436781609	1	0	1
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::8	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.9735090546651001	21	5	1500	0.05102040816326531	1	0	1
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::9	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.24602419388207306	21	5	1500	0.10416666666666667	1	0	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::1	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.049883506235912596	21	4	1200	0.14285714285714285	1	0	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::10	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::17	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.20058110367116275	21	7	2100	0.12727272727272726	1	0	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::11	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::17	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.054929718623521	21	7	2100	0.13725490196078433	1	0	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::12	RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::12	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.4594798734206291	21	11	3300	0.9166666666666666	1	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::2	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.1933451153688488	21	4	1200	0.125	1	0	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::3	RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::9	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.18059643493920896	21	7	2100	0.875	1	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::4	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::4	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.25105653115475407	21	27	8700	0.9310344827586207	1	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::5	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.08217438664135701	21	4	1200	0.0784313725490196	1	0	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::6	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::17	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.18651317923774202	21	7	2100	0.16666666666666666	1	0	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::7	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::17	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.10571734203138082	21	7	2100	0.23333333333333334	1	0	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::8	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.11038098295501773	21	4	1200	0.14285714285714285	1	0	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::9	RG3_USTEC_PERIOD_M5_1783900800_1784505600_8244317532604104187::COMPRESSION::4	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.16027118660060005	21	12	3600	1	1	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::1	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::3	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.2127104980633257	21	21	6300	0.3888888888888889	1	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::10	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.17618194411679483	21	5	1500	0.23809523809523808	1	0	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::11	RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149::EXPANSION::15	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.3960291372629097	21	9	2700	0.391304347826087	1	0	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::12	RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::EXPANSION::15	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.961351487617083	21	8	2400	0.07547169811320754	1	1	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::2	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.19993243737008137	21	5	1500	0.056179775280898875	1	0	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::3	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.6849992338575148	21	5	1500	0.09433962264150944	1	0	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::4	RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637::EXPANSION::7	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.2645046207598324	21	21	6300	1	1	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::5	RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149::EXPANSION::15	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.5306280813880666	21	9	2700	0.049723756906077346	1	0	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::6	RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300::EXPANSION::1	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.29354438465837784	21	21	6300	1	1	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::7	RG3_USTEC_PERIOD_M5_1783900800_1784505600_8244317532604104187::EXPANSION::7	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.6047778943248283	21	21	6300	1	0.5	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::8	RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149::EXPANSION::15	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.5504353313044887	21	9	2700	0.1232876712328767	1	0	1
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::9	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.42267883410565066	21	5	1500	0.11627906976744186	1	0	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::1	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::5	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.25353156202485133	21	10	3000	1	1	0	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::10	RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315::COMPRESSION::1	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.17440050927648776	21	18	5400	0.6	1	0	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::11	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.16080583932232506	21	4	1200	0.09523809523809523	1	0	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::12	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::6	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.1985039169085202	21	8	2400	0.7272727272727273	1	0	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::13	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::17	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.14190753230640882	21	7	2100	0.23333333333333334	1	0	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::14	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::COMPRESSION::11	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.23805140472332156	21	13	4500	0.8666666666666667	1	0	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::15	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::7	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.22152628088540144	21	14	4200	0.3888888888888889	1	0	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::16	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.12820755130422956	21	4	1200	0.16	1	0	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::2	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.10586593932618475	21	4	1200	0.26666666666666666	1	0	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::3	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::5	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.15899472081674754	21	8	2400	1	1	0	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::4	RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300::COMPRESSION::6	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	1.1067613793946967	21	9	2700	1	1	0	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::5	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::COMPRESSION::1	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.44972050023292065	21	20	6000	1	0.5	0	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::6	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::17	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.17529836165257434	21	7	2100	0.3181818181818182	1	0	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::7	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::COMPRESSION::2	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.14792016146271167	21	9	2700	1	1	0	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::8	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::17	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.10217866745421923	21	7	2100	0.21212121212121213	1	0	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::9	RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::3	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.18059643493920896	21	7	2100	1	0.875	0	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::1	RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::1	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.3047288614228168	21	36	10800	1	0.9473684210526315	0	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::10	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.18424290206490296	21	5	1500	0.024875621890547265	1	0	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::11	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.313945284483838	21	5	1500	0.23809523809523808	1	0	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::12	RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149::EXPANSION::15	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.3807906993195561	21	9	2700	0.42857142857142855	1	0	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::13	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.6464211443266535	21	5	1500	0.04201680672268908	1	0	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::14	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::EXPANSION::6	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.34094204861616484	21	22	6600	0.8461538461538461	1	0	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::15	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.27630253519651765	21	5	1500	0.1388888888888889	1	0	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::16	RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::EXPANSION::15	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.7152039628207806	21	8	2400	0.07692307692307693	1	1	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::2	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::EXPANSION::7	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.6203419489928368	21	34	10200	0.918918918918919	1	0	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::3	RG3_USTEC_PERIOD_M5_1783900800_1784505600_8244317532604104187::EXPANSION::7	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.5062221589816929	21	21	6300	1	0.5	0	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::4	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.4800638474060755	21	5	1500	0.04424778761061947	1	0	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::5	RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637::EXPANSION::16	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.290347677196361	21	21	6300	1	1	0	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::6	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::EXPANSION::3	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.3043202046679762	21	21	6300	0.3559322033898305	1	0	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::7	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.43352240292069855	21	5	1500	0.04132231404958678	1	0	1
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::8	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::8	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.402899395262958	21	21	8400	0.75	1	0	0
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::9	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.3659104771694167	21	5	1500	0.22727272727272727	1	0	1
RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315::COMPRESSION::1	RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::10	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.17440050927648776	21	18	5400	1	0.6	0	0
RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315::COMPRESSION::10	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::17	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.12005909339803741	21	7	2100	0.14	1	0	1
RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315::COMPRESSION::11	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::10	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.3311227206242995	21	8	2400	0.8888888888888888	1	0	0
RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315::COMPRESSION::12	RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300::COMPRESSION::9	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.1720901473026652	21	9	2700	1	1	0	0
RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315::COMPRESSION::13	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::COMPRESSION::11	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.2571964205599315	21	13	5700	0.6842105263157895	1	0	0
RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315::COMPRESSION::14	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	SHARED_PREFIX	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.09730761544689394	21	4	1200	0.10526315789473684	1	0	1
