target	dimension	value	eligible_count	analyzable_count	positive_count	negative_count	censored_count	rate	wilson_low	wilson_high	run_block_bootstrap_low	run_block_bootstrap_high	run_count	episode_count
reclaim_given_break	node_region	BELOW	376	270	156	114	106	0.5777777777777777	0.5181773981247715	0.6351960179418612	0.5190903635950829	0.6378447872837775	13	200
reclaim_given_break	node_region	FAR_ABOVE	34	21	9	12	13	0.42857142857142855	0.2446996892537596	0.6345344563069328	0.2	0.5263157894736842	5	20
reclaim_given_break	node_region	FAR_BELOW	61	43	25	18	18	0.5813953488372093	0.4332857738696422	0.7161544907215082	0.1	0.6447368421052632	6	32
reclaim_given_break	node_region	MEDIAN_CORE	1324	1019	574	445	305	0.563297350343474	0.5326634481081255	0.5934558041841439	0.53132739712899	0.5913748920031044	20	620
reclaim_given_break	attempt_number_bucket	1	598	277	184	93	321	0.6642599277978339	0.6067357753863898	0.7172904577136876	0.6119218782736224	0.7124021276595744	20	598
reclaim_given_break	attempt_number_bucket	2	244	162	96	66	82	0.5925925925925926	0.5156355909220356	0.6652600681811303	0.5292041281499303	0.6607706374085685	20	244
reclaim_given_break	attempt_number_bucket	3	172	135	80	55	37	0.5925925925925926	0.5082606835894823	0.6718008067776426	0.5190726159230096	0.6591435185185185	19	172
reclaim_given_break	attempt_number_bucket	4+	1059	973	520	453	86	0.5344295991778006	0.5030133894272055	0.5655750180313464	0.5	0.5776555389016093	20	367
reclaim_given_break	family_count	1	319	290	174	116	29	0.6	0.5426633465273301	0.6547220062162129	0.5533529908647228	0.6611786684782609	19	108
reclaim_given_break	family_count	2	1392	945	593	352	447	0.6275132275132275	0.596230396111332	0.65776356437553	0.5980280649783335	0.6618470072002668	20	718
reclaim_given_break	family_count	3	193	166	78	88	27	0.46987951807228917	0.39549799566863636	0.5456235651714807	0.411835232668566	0.537964416535845	19	122
reclaim_given_break	family_count	4	107	97	28	69	10	0.28865979381443296	0.20790255794224538	0.3855186352903716	0.14503856942496496	0.3823940677966101	19	77
reclaim_given_break	family_count	5	48	41	7	34	7	0.17073170731707318	0.08525251977594998	0.3126261240040417	0.0	0.28443396226415085	15	40
reclaim_given_break	family_count	6	14	8	0	8	6	0.0	0.0	0.32440756488388023	0.0	0.0	10	14
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|DAILY_EXTREME	2	0	0	0	2	\N	\N	\N	\N	\N	2	2
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|DAILY_EXTREME|GLOBAL_VALUE	2	2	1	1	0	0.5	0.09453120573423074	0.9054687942657693	0.5	0.5	1	2
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|DAILY_EXTREME|GLOBAL_VALUE|TPO_PROFILE	2	2	1	1	0	0.5	0.09453120573423074	0.9054687942657693	0.5	0.5	1	1
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|DAILY_EXTREME|MID_PIVOT	5	3	3	0	2	1.0	0.4385029682449546	1.0	1.0	1.0	4	4
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|DAILY_EXTREME|MID_PIVOT|PIVOT|PIVOT_ZONE	1	1	0	1	0	0.0	0.0	0.7934506856227626	0.0	0.0	1	1
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|DAILY_EXTREME|MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	5	3	0	3	2	0.0	5.551115123125783e-17	0.5614970317550454	0.0	0.0	5	5
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|DAILY_EXTREME|MID_PIVOT|PIVOT|SENTINEL|TPO_PROFILE	1	1	0	1	0	0.0	0.0	0.7934506856227626	0.0	0.0	1	1
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|DAILY_EXTREME|MID_PIVOT|PIVOT|TPO_PROFILE	3	2	0	2	1	0.0	0.0	0.6576197724933469	0.0	0.0	3	3
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|DAILY_EXTREME|MID_PIVOT|SENTINEL	1	1	0	1	0	0.0	0.0	0.7934506856227626	0.0	0.0	1	1
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|DAILY_EXTREME|PIVOT	3	3	1	2	0	0.3333333333333333	0.06149194472039621	0.7923403991979522	0.0	1.0	3	3
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|DAILY_EXTREME|PIVOT|SENTINEL	3	3	1	2	0	0.3333333333333333	0.06149194472039621	0.7923403991979522	0.0	0.5	2	3
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|DAILY_EXTREME|PIVOT|SENTINEL|TPO_PROFILE	1	1	0	1	0	0.0	0.0	0.7934506856227626	0.0	0.0	1	1
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|DAILY_EXTREME|PIVOT|TPO_PROFILE	4	3	0	3	1	0.0	5.551115123125783e-17	0.5614970317550454	0.0	0.0	4	4
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|DAILY_EXTREME|SENTINEL	2	2	2	0	0	1.0	0.34238022750665303	1.0	1.0	1.0	1	1
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|DAILY_EXTREME|SENTINEL|TPO_PROFILE	1	1	0	1	0	0.0	0.0	0.7934506856227626	0.0	0.0	1	1
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|DAILY_EXTREME|TPO_PROFILE	5	2	1	1	3	0.5	0.09453120573423074	0.9054687942657693	0.0	1.0	5	5
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|GLOBAL_VALUE	1	1	1	0	0	1.0	0.20654931437723745	1.0	1.0	1.0	1	1
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|GLOBAL_VALUE|MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	1	0	0	0	1	\N	\N	\N	\N	\N	1	1
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|GLOBAL_VALUE|PIVOT	2	2	1	1	0	0.5	0.09453120573423074	0.9054687942657693	0.5	0.5	1	1
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|GLOBAL_VALUE|PIVOT|TPO_PROFILE	5	5	3	2	0	0.6	0.2307242812760128	0.882379225767352	0.5	0.6666666666666666	2	4
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|MID_PIVOT	18	17	6	11	1	0.35294117647058826	0.17309720397243744	0.5869963651478132	0.1	0.5384615384615384	4	11
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|MID_PIVOT|PIVOT	6	6	2	4	0	0.3333333333333333	0.09677141110578041	0.700006684861608	0.3333333333333333	0.3333333333333333	2	3
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|MID_PIVOT|PIVOT|PIVOT_ZONE|SENTINEL	2	1	0	1	1	0.0	0.0	0.7934506856227626	0.0	0.0	2	2
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|MID_PIVOT|PIVOT|PIVOT_ZONE|SENTINEL|TPO_PROFILE	7	4	0	4	3	0.0	0.0	0.4898908364545973	0.0	0.0	6	7
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|MID_PIVOT|PIVOT|PIVOT_ZONE|TPO_PROFILE	10	10	1	9	0	0.1	0.017876213095072896	0.4041500267952385	0.0	0.21428571428571427	4	7
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|MID_PIVOT|PIVOT|SENTINEL	6	6	5	1	0	0.8333333333333334	0.43649717781352987	0.9699466302516935	0.8333333333333334	0.8333333333333334	1	2
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|MID_PIVOT|PIVOT|SENTINEL|TPO_PROFILE	9	9	4	5	0	0.4444444444444444	0.18877852109766452	0.733348706504507	0.4444444444444444	0.4444444444444444	1	4
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|MID_PIVOT|PIVOT|TPO_PROFILE	16	15	5	10	1	0.3333333333333333	0.1517632443971473	0.5828645226148023	0.0	0.42058823529411726	4	11
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|MID_PIVOT|SENTINEL	1	1	0	1	0	0.0	0.0	0.7934506856227626	0.0	0.0	1	1
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|MID_PIVOT|TPO_PROFILE	16	15	8	7	1	0.5333333333333333	0.30116980025498397	0.7519046463426261	0.25	0.8027597402597395	5	9
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|PIVOT	14	13	5	8	1	0.38461538461538464	0.17709707797762575	0.6447710848733431	0.03166666666666676	0.7142857142857143	8	11
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|PIVOT|SENTINEL	5	5	2	3	0	0.4	0.11762077423264783	0.769275718723987	0.0	0.6666666666666666	2	2
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|PIVOT|SENTINEL|TPO_PROFILE	5	5	1	4	0	0.2	0.03622410863243014	0.6244653702374747	0.0	0.45249999999999774	3	5
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|PIVOT|TPO_PROFILE	25	24	8	16	1	0.3333333333333333	0.1797219032729775	0.5329368316186824	0.25	0.42857142857142855	7	16
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|SENTINEL	4	3	1	2	1	0.3333333333333333	0.06149194472039621	0.7923403991979522	0.3333333333333333	0.3333333333333333	2	4
reclaim_given_break	contributor_families	ADAPTIVE_VALUE|SENTINEL|TPO_PROFILE	7	6	3	3	1	0.5	0.1876163064826506	0.8123836935173494	0.5	0.5	4	6
