unit,cross,dimension_1,value_1,dimension_2,value_2,count,censored_count,total,share,censoring_rate
attempt,ordinal x resolution,ordinal,74,resolution,ACCEPT_AND_FAIL_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,74,resolution,ACCEPT_AND_HOLD_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,74,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,74,resolution,REJECT_TO_ORIGIN,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,75,resolution,ACCEPT_AND_FAIL_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,75,resolution,RECLAIM_AFTER_BREAK,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,75,resolution,REJECT_TO_ORIGIN,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,75,resolution,TIMEOUT,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,76,resolution,ACCEPT_AND_HOLD_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,76,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,76,resolution,REJECT_TO_ORIGIN,5,0,7764,0.0006439979392065945,0.0
attempt,ordinal x resolution,ordinal,77,resolution,ACCEPT_AND_HOLD_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,77,resolution,ACCEPT_THROUGH_NODE,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,77,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,77,resolution,REJECT_TO_ORIGIN,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,77,resolution,TIMEOUT,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,78,resolution,ACCEPT_AND_FAIL_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,78,resolution,ACCEPT_AND_HOLD_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,78,resolution,ACCEPT_THROUGH_NODE,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,78,resolution,REJECT_TO_ORIGIN,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,78,resolution,TIMEOUT,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,79,resolution,ACCEPT_AND_HOLD_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,79,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,79,resolution,REJECT_TO_ORIGIN,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,79,resolution,TIMEOUT,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,8,resolution,ACCEPT_AND_FAIL_RETEST,23,0,7764,0.002962390520350335,0.0
attempt,ordinal x resolution,ordinal,8,resolution,ACCEPT_AND_HOLD_RETEST,25,0,7764,0.0032199896960329725,0.0
attempt,ordinal x resolution,ordinal,8,resolution,ACCEPT_THROUGH_NODE,24,0,7764,0.0030911901081916537,0.0
attempt,ordinal x resolution,ordinal,8,resolution,NODE_RETIRED,12,0,7764,0.0015455950540958269,0.0
attempt,ordinal x resolution,ordinal,8,resolution,RECLAIM_AFTER_BREAK,27,0,7764,0.0034775888717156105,0.0
attempt,ordinal x resolution,ordinal,8,resolution,REJECT_TO_ORIGIN,141,0,7764,0.018160741885625966,0.0
attempt,ordinal x resolution,ordinal,8,resolution,TIMEOUT,21,0,7764,0.002704791344667697,0.0
attempt,ordinal x resolution,ordinal,80,resolution,ACCEPT_AND_HOLD_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,80,resolution,ACCEPT_THROUGH_NODE,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,80,resolution,REJECT_TO_ORIGIN,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,81,resolution,ACCEPT_AND_HOLD_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,81,resolution,REJECT_TO_ORIGIN,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,81,resolution,TIMEOUT,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,82,resolution,ACCEPT_AND_HOLD_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,82,resolution,REJECT_TO_ORIGIN,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,82,resolution,TIMEOUT,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,83,resolution,ACCEPT_AND_HOLD_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,83,resolution,REJECT_TO_ORIGIN,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,84,resolution,ACCEPT_AND_HOLD_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,84,resolution,REJECT_TO_ORIGIN,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,84,resolution,TIMEOUT,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,85,resolution,ACCEPT_AND_HOLD_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,85,resolution,REJECT_TO_ORIGIN,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,86,resolution,ACCEPT_AND_HOLD_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,86,resolution,REJECT_TO_ORIGIN,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,86,resolution,TIMEOUT,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,87,resolution,ACCEPT_AND_HOLD_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,87,resolution,ACCEPT_THROUGH_NODE,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,87,resolution,REJECT_TO_ORIGIN,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,88,resolution,ACCEPT_AND_FAIL_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,88,resolution,ACCEPT_AND_HOLD_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,88,resolution,REJECT_TO_ORIGIN,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,89,resolution,ACCEPT_AND_FAIL_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,89,resolution,ACCEPT_AND_HOLD_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,89,resolution,REJECT_TO_ORIGIN,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,9,resolution,ACCEPT_AND_FAIL_RETEST,10,0,7764,0.001287995878413189,0.0
attempt,ordinal x resolution,ordinal,9,resolution,ACCEPT_AND_HOLD_RETEST,31,0,7764,0.0039927872230808865,0.0
attempt,ordinal x resolution,ordinal,9,resolution,ACCEPT_THROUGH_NODE,34,0,7764,0.004379185986604843,0.0
attempt,ordinal x resolution,ordinal,9,resolution,NODE_RETIRED,14,0,7764,0.0018031942297784646,0.0
attempt,ordinal x resolution,ordinal,9,resolution,RECLAIM_AFTER_BREAK,23,0,7764,0.002962390520350335,0.0
attempt,ordinal x resolution,ordinal,9,resolution,REJECT_TO_ORIGIN,126,0,7764,0.01622874806800618,0.0
attempt,ordinal x resolution,ordinal,9,resolution,TIMEOUT,10,0,7764,0.001287995878413189,0.0
attempt,ordinal x resolution,ordinal,90,resolution,ACCEPT_AND_HOLD_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,90,resolution,NONE,1,1,7764,0.00012879958784131891,1.0
attempt,ordinal x resolution,ordinal,90,resolution,REJECT_TO_ORIGIN,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,90,resolution,TIMEOUT,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,91,resolution,ACCEPT_AND_HOLD_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,91,resolution,REJECT_TO_ORIGIN,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,92,resolution,ACCEPT_AND_FAIL_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,92,resolution,REJECT_TO_ORIGIN,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,92,resolution,TIMEOUT,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,93,resolution,REJECT_TO_ORIGIN,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,94,resolution,REJECT_TO_ORIGIN,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,95,resolution,REJECT_TO_ORIGIN,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,95,resolution,TIMEOUT,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,96,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,96,resolution,REJECT_TO_ORIGIN,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,97,resolution,NONE,1,1,7764,0.00012879958784131891,1.0
attempt,ordinal x resolution,ordinal,97,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,98,resolution,REJECT_TO_ORIGIN,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,99,resolution,TIMEOUT,1,0,7764,0.00012879958784131891,0.0
attempt,family_count x resolution,family_count,1,resolution,ACCEPT_AND_FAIL_RETEST,87,0,7764,0.011205564142194745,0.0
attempt,family_count x resolution,family_count,1,resolution,ACCEPT_AND_HOLD_RETEST,13,0,7764,0.0016743946419371459,0.0
attempt,family_count x resolution,family_count,1,resolution,ACCEPT_THROUGH_NODE,116,0,7764,0.014940752189592994,0.0
attempt,family_count x resolution,family_count,1,resolution,NODE_RETIRED,60,0,7764,0.0077279752704791345,0.0
attempt,family_count x resolution,family_count,1,resolution,NONE,1,1,7764,0.00012879958784131891,1.0
attempt,family_count x resolution,family_count,1,resolution,RECLAIM_AFTER_BREAK,174,0,7764,0.02241112828438949,0.0
attempt,family_count x resolution,family_count,1,resolution,REJECT_TO_ORIGIN,132,0,7764,0.017001545595054096,0.0
attempt,family_count x resolution,family_count,1,resolution,TIMEOUT,31,0,7764,0.0039927872230808865,0.0
attempt,family_count x resolution,family_count,2,resolution,ACCEPT_AND_FAIL_RETEST,281,0,7764,0.036192684183410616,0.0
attempt,family_count x resolution,family_count,2,resolution,ACCEPT_AND_HOLD_RETEST,98,0,7764,0.012622359608449252,0.0
attempt,family_count x resolution,family_count,2,resolution,ACCEPT_THROUGH_NODE,352,0,7764,0.04533745492014426,0.0
attempt,family_count x resolution,family_count,2,resolution,NODE_RETIRED,630,0,7764,0.08114374034003091,0.0
attempt,family_count x resolution,family_count,2,resolution,NONE,7,7,7764,0.0009015971148892323,1.0
attempt,family_count x resolution,family_count,2,resolution,RECLAIM_AFTER_BREAK,593,0,7764,0.07637815558990212,0.0
attempt,family_count x resolution,family_count,2,resolution,REJECT_TO_ORIGIN,562,0,7764,0.07238536836682123,0.0
attempt,family_count x resolution,family_count,2,resolution,TIMEOUT,137,0,7764,0.01764554353426069,0.0
attempt,family_count x resolution,family_count,3,resolution,ACCEPT_AND_FAIL_RETEST,58,0,7764,0.007470376094796497,0.0
attempt,family_count x resolution,family_count,3,resolution,ACCEPT_AND_HOLD_RETEST,167,0,7764,0.021509531169500256,0.0
attempt,family_count x resolution,family_count,3,resolution,ACCEPT_THROUGH_NODE,88,0,7764,0.011334363730036065,0.0
attempt,family_count x resolution,family_count,3,resolution,NODE_RETIRED,78,0,7764,0.010046367851622875,0.0
attempt,family_count x resolution,family_count,3,resolution,NONE,4,4,7764,0.0005151983513652757,1.0
attempt,family_count x resolution,family_count,3,resolution,RECLAIM_AFTER_BREAK,78,0,7764,0.010046367851622875,0.0
attempt,family_count x resolution,family_count,3,resolution,REJECT_TO_ORIGIN,471,0,7764,0.0606646058732612,0.0
attempt,family_count x resolution,family_count,3,resolution,TIMEOUT,80,0,7764,0.010303967027305513,0.0
attempt,family_count x resolution,family_count,4,resolution,ACCEPT_AND_FAIL_RETEST,41,0,7764,0.005280783101494075,0.0
attempt,family_count x resolution,family_count,4,resolution,ACCEPT_AND_HOLD_RETEST,309,0,7764,0.039799072642967545,0.0
attempt,family_count x resolution,family_count,4,resolution,ACCEPT_THROUGH_NODE,69,0,7764,0.008887171561051005,0.0
attempt,family_count x resolution,family_count,4,resolution,NODE_RETIRED,64,0,7764,0.00824317362184441,0.0
attempt,family_count x resolution,family_count,4,resolution,NONE,6,6,7764,0.0007727975270479134,1.0
attempt,family_count x resolution,family_count,4,resolution,RECLAIM_AFTER_BREAK,28,0,7764,0.0036063884595569293,0.0
attempt,family_count x resolution,family_count,4,resolution,REJECT_TO_ORIGIN,1024,0,7764,0.13189077794951057,0.0
attempt,family_count x resolution,family_count,4,resolution,TIMEOUT,131,0,7764,0.016872746007212776,0.0
attempt,family_count x resolution,family_count,5,resolution,ACCEPT_AND_FAIL_RETEST,18,0,7764,0.00231839258114374,0.0
attempt,family_count x resolution,family_count,5,resolution,ACCEPT_AND_HOLD_RETEST,164,0,7764,0.0211231324059763,0.0
attempt,family_count x resolution,family_count,5,resolution,ACCEPT_THROUGH_NODE,34,0,7764,0.004379185986604843,0.0
attempt,family_count x resolution,family_count,5,resolution,NODE_RETIRED,37,0,7764,0.0047655847501288,0.0
attempt,family_count x resolution,family_count,5,resolution,RECLAIM_AFTER_BREAK,7,0,7764,0.0009015971148892323,0.0
attempt,family_count x resolution,family_count,5,resolution,REJECT_TO_ORIGIN,854,0,7764,0.10999484801648635,0.0
attempt,family_count x resolution,family_count,5,resolution,TIMEOUT,116,0,7764,0.014940752189592994,0.0
attempt,family_count x resolution,family_count,6,resolution,ACCEPT_AND_FAIL_RETEST,3,0,7764,0.0003863987635239567,0.0
attempt,family_count x resolution,family_count,6,resolution,ACCEPT_AND_HOLD_RETEST,12,0,7764,0.0015455950540958269,0.0
attempt,family_count x resolution,family_count,6,resolution,ACCEPT_THROUGH_NODE,8,0,7764,0.0010303967027305513,0.0
attempt,family_count x resolution,family_count,6,resolution,NODE_RETIRED,16,0,7764,0.0020607934054611026,0.0
attempt,family_count x resolution,family_count,6,resolution,NONE,2,2,7764,0.00025759917568263783,1.0
attempt,family_count x resolution,family_count,6,resolution,REJECT_TO_ORIGIN,354,0,7764,0.04559505409582689,0.0
attempt,family_count x resolution,family_count,6,resolution,TIMEOUT,41,0,7764,0.005280783101494075,0.0
attempt,family_count x resolution,family_count,7,resolution,NODE_RETIRED,4,0,7764,0.0005151983513652757,0.0
attempt,family_count x resolution,family_count,7,resolution,REJECT_TO_ORIGIN,107,0,7764,0.013781555899021122,0.0
attempt,family_count x resolution,family_count,7,resolution,TIMEOUT,17,0,7764,0.0021895929933024214,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS,resolution,NODE_RETIRED,15,0,7764,0.0019319938176197836,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS,resolution,RECLAIM_AFTER_BREAK,4,0,7764,0.0005151983513652757,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS,resolution,REJECT_TO_ORIGIN,68,0,7764,0.008758371973209686,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS,resolution,TIMEOUT,2,0,7764,0.00025759917568263783,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS+VOLKITT,resolution,ACCEPT_THROUGH_NODE,8,0,7764,0.0010303967027305513,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS+VOLKITT,resolution,NODE_RETIRED,176,0,7764,0.02266872746007213,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS+VOLKITT,resolution,RECLAIM_AFTER_BREAK,48,0,7764,0.0061823802163833074,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS+VOLKITT,resolution,REJECT_TO_ORIGIN,89,0,7764,0.011463163317877383,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS+VOLKITT,resolution,TIMEOUT,20,0,7764,0.002575991756826378,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS+VOLKITT+WAYNE,resolution,ACCEPT_AND_FAIL_RETEST,7,0,7764,0.0009015971148892323,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS+VOLKITT+WAYNE,resolution,ACCEPT_AND_HOLD_RETEST,42,0,7764,0.005409582689335394,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS+VOLKITT+WAYNE,resolution,ACCEPT_THROUGH_NODE,38,0,7764,0.004894384337970119,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS+VOLKITT+WAYNE,resolution,NODE_RETIRED,57,0,7764,0.007341576506955177,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS+VOLKITT+WAYNE,resolution,RECLAIM_AFTER_BREAK,26,0,7764,0.0033487892838742917,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS+VOLKITT+WAYNE,resolution,REJECT_TO_ORIGIN,1092,0,7764,0.14064914992272023,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS+VOLKITT+WAYNE,resolution,TIMEOUT,133,0,7764,0.017130345182895416,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS+WAYNE,resolution,ACCEPT_AND_FAIL_RETEST,3,0,7764,0.0003863987635239567,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS+WAYNE,resolution,ACCEPT_AND_HOLD_RETEST,10,0,7764,0.001287995878413189,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS+WAYNE,resolution,ACCEPT_THROUGH_NODE,18,0,7764,0.00231839258114374,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS+WAYNE,resolution,NODE_RETIRED,343,0,7764,0.044178258629572385,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS+WAYNE,resolution,NONE,1,1,7764,0.00012879958784131891,1.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS+WAYNE,resolution,RECLAIM_AFTER_BREAK,62,0,7764,0.007985574446161773,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS+WAYNE,resolution,REJECT_TO_ORIGIN,583,0,7764,0.07509015971148893,0.0
attempt,producer_combo x resolution,producer_combo,DAY_SWINGS+WAYNE,resolution,TIMEOUT,70,0,7764,0.009015971148892323,0.0
attempt,producer_combo x resolution,producer_combo,VOLKITT,resolution,ACCEPT_AND_FAIL_RETEST,50,0,7764,0.006439979392065945,0.0
attempt,producer_combo x resolution,producer_combo,VOLKITT,resolution,ACCEPT_AND_HOLD_RETEST,25,0,7764,0.0032199896960329725,0.0
attempt,producer_combo x resolution,producer_combo,VOLKITT,resolution,ACCEPT_THROUGH_NODE,83,0,7764,0.01069036579082947,0.0
attempt,producer_combo x resolution,producer_combo,VOLKITT,resolution,NODE_RETIRED,68,0,7764,0.008758371973209686,0.0
attempt,producer_combo x resolution,producer_combo,VOLKITT,resolution,NONE,1,1,7764,0.00012879958784131891,1.0
attempt,producer_combo x resolution,producer_combo,VOLKITT,resolution,RECLAIM_AFTER_BREAK,127,0,7764,0.0163575476558475,0.0
attempt,producer_combo x resolution,producer_combo,VOLKITT,resolution,REJECT_TO_ORIGIN,193,0,7764,0.02485832045337455,0.0
attempt,producer_combo x resolution,producer_combo,VOLKITT,resolution,TIMEOUT,16,0,7764,0.0020607934054611026,0.0
attempt,producer_combo x resolution,producer_combo,VOLKITT+WAYNE,resolution,ACCEPT_AND_FAIL_RETEST,305,0,7764,0.039283874291602267,0.0
attempt,producer_combo x resolution,producer_combo,VOLKITT+WAYNE,resolution,ACCEPT_AND_HOLD_RETEST,554,0,7764,0.07135497166409067,0.0
attempt,producer_combo x resolution,producer_combo,VOLKITT+WAYNE,resolution,ACCEPT_THROUGH_NODE,380,0,7764,0.04894384337970119,0.0
attempt,producer_combo x resolution,producer_combo,VOLKITT+WAYNE,resolution,NODE_RETIRED,194,0,7764,0.02498712004121587,0.0
attempt,producer_combo x resolution,producer_combo,VOLKITT+WAYNE,resolution,NONE,14,14,7764,0.0018031942297784646,1.0
attempt,producer_combo x resolution,producer_combo,VOLKITT+WAYNE,resolution,RECLAIM_AFTER_BREAK,425,0,7764,0.054739824832560534,0.0
attempt,producer_combo x resolution,producer_combo,VOLKITT+WAYNE,resolution,REJECT_TO_ORIGIN,1281,0,7764,0.16499227202472952,0.0
attempt,producer_combo x resolution,producer_combo,VOLKITT+WAYNE,resolution,TIMEOUT,225,0,7764,0.028979907264296754,0.0
attempt,producer_combo x resolution,producer_combo,WAYNE,resolution,ACCEPT_AND_FAIL_RETEST,123,0,7764,0.015842349304482226,0.0
attempt,producer_combo x resolution,producer_combo,WAYNE,resolution,ACCEPT_AND_HOLD_RETEST,132,0,7764,0.017001545595054096,0.0
attempt,producer_combo x resolution,producer_combo,WAYNE,resolution,ACCEPT_THROUGH_NODE,140,0,7764,0.018031942297784646,0.0
attempt,producer_combo x resolution,producer_combo,WAYNE,resolution,NODE_RETIRED,36,0,7764,0.00463678516228748,0.0
attempt,producer_combo x resolution,producer_combo,WAYNE,resolution,NONE,4,4,7764,0.0005151983513652757,1.0
attempt,producer_combo x resolution,producer_combo,WAYNE,resolution,RECLAIM_AFTER_BREAK,188,0,7764,0.024214322514167955,0.0
attempt,producer_combo x resolution,producer_combo,WAYNE,resolution,REJECT_TO_ORIGIN,198,0,7764,0.025502318392581144,0.0
attempt,producer_combo x resolution,producer_combo,WAYNE,resolution,TIMEOUT,87,0,7764,0.011205564142194745,0.0
node,instrument x lifecycle,instrument,DE40,lifecycle,PERSISTED_AT_CUTOFF,26,26,2294,0.011333914559721011,1.0
node,instrument x lifecycle,instrument,DE40,lifecycle,RETIRED,315,0,2294,0.13731473408892764,0.0
node,instrument x lifecycle,instrument,FRA40,lifecycle,PERSISTED_AT_CUTOFF,36,36,2294,0.015693112467306015,1.0
node,instrument x lifecycle,instrument,FRA40,lifecycle,RETIRED,357,0,2294,0.15562336530078466,0.0
node,instrument x lifecycle,instrument,JPN225,lifecycle,PERSISTED_AT_CUTOFF,42,42,2294,0.018308631211857017,1.0
node,instrument x lifecycle,instrument,JPN225,lifecycle,RETIRED,412,0,2294,0.17959895379250218,0.0
node,instrument x lifecycle,instrument,US30,lifecycle,PERSISTED_AT_CUTOFF,37,37,2294,0.016129032258064516,1.0
node,instrument x lifecycle,instrument,US30,lifecycle,RETIRED,348,0,2294,0.15170008718395817,0.0
node,instrument x lifecycle,instrument,US500,lifecycle,PERSISTED_AT_CUTOFF,47,47,2294,0.02048823016564952,1.0
node,instrument x lifecycle,instrument,US500,lifecycle,RETIRED,360,0,2294,0.15693112467306017,0.0
node,instrument x lifecycle,instrument,USTEC,lifecycle,PERSISTED_AT_CUTOFF,29,29,2294,0.012641673931996512,1.0
node,instrument x lifecycle,instrument,USTEC,lifecycle,RETIRED,285,0,2294,0.12423714036617263,0.0
