object_kind	run_key	canonical_instrument	object_id	terminal_reason_code	censored	compression_summary_family_id	compression_shape_family_id	compression_hybrid_family_id	expansion_summary_family_id	expansion_shape_family_id	expansion_hybrid_family_id	structural_stratum	terminal_bridge_receipt_id
COMPRESSION	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	US500	12	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::COMPRESSION::12::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	US500	13	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::COMPRESSION::13::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	US500	14	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::COMPRESSION::14::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	US500	15	1	0	C1	C1	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::COMPRESSION::15::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	US500	16	6	1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NULL_STRUCTURAL_CONTEXT	bridge::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::COMPRESSION::16::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	US500	1	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::EXPANSION::1::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	US500	2	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::EXPANSION::2::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	US500	3	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::EXPANSION::3::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	US500	4	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::EXPANSION::4::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	US500	5	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::EXPANSION::5::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	US500	6	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::EXPANSION::6::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	US500	7	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::EXPANSION::7::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	US500	8	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::EXPANSION::8::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	US500	9	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::EXPANSION::9::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	US500	10	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C1	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::EXPANSION::10::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	US500	11	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::EXPANSION::11::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	US500	12	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::EXPANSION::12::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	US500	13	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::EXPANSION::13::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	US500	14	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::EXPANSION::14::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924	US500	15	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::EXPANSION::15::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	1	1	0	C1	C1	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::COMPRESSION::1::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	2	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::COMPRESSION::2::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	3	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::COMPRESSION::3::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	4	2	0	C1	C2	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::COMPRESSION::4::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	5	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::COMPRESSION::5::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	6	1	0	C2	C2	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::COMPRESSION::6::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	7	1	0	C2	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_2|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::COMPRESSION::7::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	8	2	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_2|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::COMPRESSION::8::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	9	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::COMPRESSION::9::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	10	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::COMPRESSION::10::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	11	2	0	C1	C2	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::COMPRESSION::11::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	12	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::COMPRESSION::12::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	1	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C2	C1	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::EXPANSION::1::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	2	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::EXPANSION::2::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	3	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::EXPANSION::3::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	4	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::EXPANSION::4::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	5	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C2	C2	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::EXPANSION::5::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	6	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::EXPANSION::6::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	7	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_2|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::EXPANSION::7::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	8	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::EXPANSION::8::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	9	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::EXPANSION::9::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	10	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C1	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::EXPANSION::10::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	11	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C1	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::EXPANSION::11::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907	US500	12	6	1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NULL_STRUCTURAL_CONTEXT	bridge::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::EXPANSION::12::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	1	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::COMPRESSION::1::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	2	2	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::COMPRESSION::2::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	3	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::COMPRESSION::3::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	4	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::COMPRESSION::4::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	5	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::COMPRESSION::5::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	6	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::COMPRESSION::6::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	7	1	0	C2	C1	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::COMPRESSION::7::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	8	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|OPEN_CORRIDOR	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::COMPRESSION::8::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	9	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|OPEN_CORRIDOR	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::COMPRESSION::9::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	10	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|OPEN_CORRIDOR	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::COMPRESSION::10::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	11	2	0	C1	C2	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|OPEN_CORRIDOR	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::COMPRESSION::11::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	12	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::COMPRESSION::12::TERMINAL
COMPRESSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	13	2	0	C2	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|OPEN_CORRIDOR	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::COMPRESSION::13::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	1	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::EXPANSION::1::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	2	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::EXPANSION::2::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	3	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C3	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::EXPANSION::3::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	4	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::EXPANSION::4::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	5	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::EXPANSION::5::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	6	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::EXPANSION::6::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	7	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C3	REGION_1|OPEN_CORRIDOR	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::EXPANSION::7::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	8	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|OPEN_CORRIDOR	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::EXPANSION::8::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	9	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::EXPANSION::9::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	10	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C2	C1	REGION_1|OPEN_CORRIDOR	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::EXPANSION::10::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	11	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::EXPANSION::11::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	12	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::EXPANSION::12::TERMINAL
EXPANSION	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233	US500	13	6	1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|OPEN_CORRIDOR	bridge::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::EXPANSION::13::TERMINAL
COMPRESSION	RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	USTEC	1	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::1::TERMINAL
COMPRESSION	RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	USTEC	2	2	0	C1	C2	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::2::TERMINAL
COMPRESSION	RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	USTEC	3	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::3::TERMINAL
COMPRESSION	RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	USTEC	4	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::4::TERMINAL
COMPRESSION	RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	USTEC	5	1	0	C2	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::5::TERMINAL
COMPRESSION	RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	USTEC	6	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::6::TERMINAL
COMPRESSION	RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	USTEC	7	2	0	C2	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::7::TERMINAL
COMPRESSION	RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	USTEC	8	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::8::TERMINAL
COMPRESSION	RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	USTEC	9	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::9::TERMINAL
COMPRESSION	RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	USTEC	10	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::10::TERMINAL
COMPRESSION	RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	USTEC	11	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::11::TERMINAL
COMPRESSION	RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654	USTEC	12	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::12::TERMINAL
