edge_key	edge_type	source_key	destination_key	event_time	weight	availability_code
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::COMPRESSION::4::TERMINAL::969610327141001968	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768344600::17866710555820821983	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::969610327141001968	1768344600	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::COMPRESSION::5::CONFIRM::969610327141001968	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768354500::13058587095523122955	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::969610327141001968	1768354500	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::COMPRESSION::5::START::969610327141001968	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768345200::7316820564285293397	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::969610327141001968	1768345200	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::COMPRESSION::5::TERMINAL::969610327141001968	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768359000::2818946592407123968	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::969610327141001968	1768359000	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::COMPRESSION::6::CONFIRM::9532411142910443397	MASTER_SNAPSHOT_NEAREST_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768372500::5433158590624126859	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::9532411142910443397	1768372500	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::COMPRESSION::6::START::9532411142910443397	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768366800::4087804538128620026	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::9532411142910443397	1768366800	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::COMPRESSION::6::TERMINAL::9532411142910443397	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768375800::2888603450494927026	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::9532411142910443397	1768375800	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::COMPRESSION::7::CONFIRM::9532411142910443397	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768423800::13690324323771171199	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::9532411142910443397	1768423800	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::COMPRESSION::7::START::9532411142910443397	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768418100::12220248110096821489	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::9532411142910443397	1768418100	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::COMPRESSION::7::TERMINAL::9532411142910443397	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768425900::7702374763180629642	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::9532411142910443397	1768425900	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::COMPRESSION::8::CONFIRM::6894482813778976256	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768512900::4448890740327203916	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::6894482813778976256	1768512900	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::COMPRESSION::8::START::6894482813778976256	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768507200::17275601920574111205	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::6894482813778976256	1768507200	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::COMPRESSION::8::TERMINAL::6894482813778976256	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768515900::4315024665173905891	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::6894482813778976256	1768515900	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::COMPRESSION::9::CONFIRM::6894482813778976256	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768530900::17179605860258215881	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::6894482813778976256	1768530900	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::COMPRESSION::9::START::6894482813778976256	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768525200::16939826034624959280	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::6894482813778976256	1768525200	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::COMPRESSION::9::TERMINAL::6894482813778976256	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768535700::2222194348474482542	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::6894482813778976256	1768535700	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::10::ORIGIN::5916704447264882908	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768561200::2307823502176522690	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::5916704447264882908	1768561200	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::10::TERMINAL::8431262526092927552	MASTER_SNAPSHOT_NEAREST_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768593900::11833315533157486369	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::8431262526092927552	1768593900	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::11::ORIGIN::15012823538517343378	MASTER_SNAPSHOT_NEAREST_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768601100::6290551448288141821	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::15012823538517343378	1768601100	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::11::TERMINAL::15012823538517343378	MASTER_SNAPSHOT_NEAREST_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768607400::8398314313794235623	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::15012823538517343378	1768607400	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::1::ORIGIN::10218633277297219389	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768204200::18432242181994879772	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::10218633277297219389	1768204200	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::1::TERMINAL::9741162832149058834	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768248600::12568145208794153127	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::9741162832149058834	1768248600	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::2::ORIGIN::9741162832149058834	MASTER_SNAPSHOT_NEAREST_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768254900::1065077892154562576	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::9741162832149058834	1768254900	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::2::TERMINAL::11483930649120042315	MASTER_SNAPSHOT_NEAREST_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768284000::6285457200115758523	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::11483930649120042315	1768284000	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::3::ORIGIN::9228698311265373657	MASTER_SNAPSHOT_NEAREST_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768291800::14517597597802882905	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::9228698311265373657	1768291800	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::3::TERMINAL::969610327141001968	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768338900::16704030187060483122	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::969610327141001968	1768338900	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::4::ORIGIN::969610327141001968	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768344600::17866710555820821983	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::969610327141001968	1768344600	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::4::TERMINAL::969610327141001968	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768354500::13058587095523122955	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::969610327141001968	1768354500	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::5::ORIGIN::969610327141001968	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768359000::2818946592407123968	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::969610327141001968	1768359000	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::5::TERMINAL::9532411142910443397	MASTER_SNAPSHOT_NEAREST_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768372500::5433158590624126859	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::9532411142910443397	1768372500	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::6::ORIGIN::9532411142910443397	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768375800::2888603450494927026	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::9532411142910443397	1768375800	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::6::TERMINAL::9532411142910443397	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768423800::13690324323771171199	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::9532411142910443397	1768423800	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::7::ORIGIN::9532411142910443397	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768425900::7702374763180629642	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::9532411142910443397	1768425900	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::7::TERMINAL::6894482813778976256	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768512900::4448890740327203916	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::6894482813778976256	1768512900	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::8::ORIGIN::6894482813778976256	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768515900::4315024665173905891	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::6894482813778976256	1768515900	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::8::TERMINAL::6894482813778976256	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768530900::17179605860258215881	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::6894482813778976256	1768530900	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::9::ORIGIN::6894482813778976256	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768535700::2222194348474482542	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::6894482813778976256	1768535700	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::9::TERMINAL::6894482813778976256	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1768542000::852180010119679964	master_node::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::6894482813778976256	1768542000	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::10::CONFIRM::14648159868779704693	MASTER_SNAPSHOT_NEAREST_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771544700::10178187697872768651	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::14648159868779704693	1771544700	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::10::START::17179059820227426508	MASTER_SNAPSHOT_NEAREST_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771539000::9784237547338099126	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::17179059820227426508	1771539000	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::10::TERMINAL::4849241671479501824	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771556100::5508614191653623560	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::4849241671479501824	1771556100	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::11::CONFIRM::14648159868779704693	MASTER_SNAPSHOT_NEAREST_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771566000::17150575094143423887	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::14648159868779704693	1771566000	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::11::START::10744967365740657237	MASTER_SNAPSHOT_NEAREST_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771560300::3409226641661085682	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::10744967365740657237	1771560300	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::11::TERMINAL::1456397364753883607	MASTER_SNAPSHOT_NEAREST_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771573800::12185263036797263793	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1456397364753883607	1771573800	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::12::CONFIRM::12258588138628581440	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771580100::17503456199195342704	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::12258588138628581440	1771580100	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::12::START::1456397364753883607	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771574400::14880639004783443402	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1456397364753883607	1771574400	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::12::TERMINAL::12211946323013281719	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771584900::369736523173189625	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::12211946323013281719	1771584900	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::13::CONFIRM::12211946323013281719	MASTER_SNAPSHOT_NEAREST_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771630500::4943481156014397253	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::12211946323013281719	1771630500	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::13::START::12211946323013281719	MASTER_SNAPSHOT_NEAREST_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771624800::1675653136841131356	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::12211946323013281719	1771624800	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::1::CONFIRM::18028177725737789304	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771205400::9272168278165913827	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::18028177725737789304	1771205400	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::1::TERMINAL::18028177725737789304	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771224000::16914342633395144040	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::18028177725737789304	1771224000	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::2::CONFIRM::8256354646383319240	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771253700::8024528562790667426	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::8256354646383319240	1771253700	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::2::START::8256354646383319240	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771248000::11317555614449672640	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::8256354646383319240	1771248000	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::2::TERMINAL::8256354646383319240	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771257000::9826520314615031566	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::8256354646383319240	1771257000	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::3::CONFIRM::8256354646383319240	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771272900::4786206336316252170	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::8256354646383319240	1771272900	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::3::START::8256354646383319240	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771267200::4015905810892742260	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::8256354646383319240	1771267200	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::3::TERMINAL::8256354646383319240	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771301400::11092817771695737532	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::8256354646383319240	1771301400	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::4::CONFIRM::16185237817461066158	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771311900::11933783613788642992	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::16185237817461066158	1771311900	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::4::START::16185237817461066158	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771306200::13272568730768092031	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::16185237817461066158	1771306200	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::4::TERMINAL::16513342514705850254	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771323600::6110030829817936843	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::16513342514705850254	1771323600	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::5::CONFIRM::10154437491847168749	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771366800::11510544980740891390	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::10154437491847168749	1771366800	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::5::START::10154437491847168749	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771361100::15818613311145025174	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::10154437491847168749	1771361100	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::5::TERMINAL::10154437491847168749	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771380900::13265484364353751117	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::10154437491847168749	1771380900	1	AVAILABLE
edge::snapshot_node::bridge::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::6::CONFIRM::10154437491847168749	MASTER_SNAPSHOT_CONTACTS_NODE	master_snapshot::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1771387200::2573042292482984938	master_node::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::10154437491847168749	1771387200	1	AVAILABLE
