receipt_id	object_kind	run_key	canonical_instrument	object_id	object_event_type	object_event_time	master_snapshot_time	snapshot_age_seconds	join_mode	max_gap_seconds	availability_code	master_generation	master_snapshot_hash	regional_basis_hash	reference_price	reference_atr	median_price	mean_price	structural_sigma	cog_price	price_region_code	nearest_node_id	nearest_node_lower	nearest_node_price	nearest_node_upper	nearest_node_region_code	node_contact
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::5::TERMINAL	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	5	TERMINAL	1781610000	1781610000	0	EXACT	300	AVAILABLE	362	3088745104301056908	16634302405729334112	69629	113.9099999999992	64751.66666666667	64626.49454200197	2960.543790365194	66198.05075944257	2	15951900143099582911	66530	68124.53553113554	69835.33333333333	1	1
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::6::ORIGIN	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	6	ORIGIN	1781622900	1781622900	0	EXACT	300	AVAILABLE	405	13516986525760058037	12408428362998093267	69775	80.62999999999924	64751.66666666667	64625.46434653969	2961.915127740739	66230.7413554009	2	15951900143099582911	66530	68129.93083333333	69835.33333333333	1	1
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::6::TERMINAL	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	6	TERMINAL	1781644500	1781644500	0	EXACT	300	AVAILABLE	477	16529308006500690489	16103641835696672161	69365	79.00999999999924	64751.66666666667	64626.20423282656	2962.476873970538	66370.57837351305	2	15951900143099582911	66530	68132.89044943822	69835.33333333333	1	1
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::7::ORIGIN	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	7	ORIGIN	1781650800	1781650800	0	EXACT	300	AVAILABLE	498	17001302454319846939	673484678835243976	69114	82.51999999999924	64751.66666666667	64623.12416700428	2958.7776213123466	66402.6612215442	1	15951900143099582911	66530	68091.32183908047	69835.33333333333	1	1
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::7::TERMINAL	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	7	TERMINAL	1781660700	1781660700	0	EXACT	300	AVAILABLE	512	1949287543972835574	13815944416054667886	69102	78.18999999999922	65887.83333333333	65703.66813311008	3244.9627066763605	66405.99080394696	1	15951900143099582911	66530	68117.68240740742	69835.33333333333	1	1
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::8::ORIGIN	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	8	ORIGIN	1781667300	1781667300	0	EXACT	300	AVAILABLE	530	4571620541586522832	7546912789007266307	69557	83.4999999999992	65611.17434210525	65646.75363428457	3346.1600565255035	66429.2263666043	1	8076356590050504242	66530	68141.87007168459	69835.33333333333	1	1
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::8::TERMINAL	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	8	TERMINAL	1781676000	1781676000	0	EXACT	300	AVAILABLE	559	11867159820327175646	16691776950534926215	69893	86.70999999999923	65887.83333333333	65691.27675122386	3231.1707590524384	66489.54446045124	1	8076356590050504242	66530	68130.81431159421	69835.33333333333	1	0
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::9::ORIGIN	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	9	ORIGIN	1781680200	1781680200	0	EXACT	300	AVAILABLE	573	11635451632619494859	5020802692790896565	70086	93.59999999999923	65608.1187865497	65466.66126738341	3231.0885074354837	66512.74720080328	1	5519335694906058633	70082.5	70259.07291666667	70426.33333333333	1	1
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::9::TERMINAL	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	9	TERMINAL	1781688900	1781688900	0	EXACT	300	AVAILABLE	602	18226927848897712948	7386533251108447504	69973	105.08999999999918	65608.1187865497	65658.34899332051	3359.9140062594056	66561.91182382213	1	5519335694906058633	70082.5	70259.69791666667	70426.33333333333	1	0
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::10::ORIGIN	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	10	ORIGIN	1781696400	1781696400	0	EXACT	300	AVAILABLE	620	15091996331425831849	17047531251543993336	69778	93.61999999999917	65334.515350877184	65372.922990119056	3322.792407377161	66587.00821610738	1	11246558083105194660	65975.33333333333	67761.92124519017	69835.33333333333	1	1
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::10::TERMINAL	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	10	TERMINAL	1781707500	1781707500	0	EXACT	300	AVAILABLE	654	15503232786865594068	16358654853959995463	70031	78.49999999999918	65334.515350877184	65372.997855763286	3322.678730639764	66627.8392866262	1	5519335694906058633	70082.5	70259.07291666667	70426.33333333333	1	0
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::11::ORIGIN	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	11	ORIGIN	1781710500	1781710500	0	EXACT	300	AVAILABLE	663	14477762752951084614	5639931608982025521	70236	74.38999999999918	65334.515350877184	65373.78645924313	3323.8101927255216	66637.79226281014	1	5519335694906058633	70082.5	70268.82291666667	70426.33333333333	1	1
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::11::TERMINAL	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	11	TERMINAL	1781727000	1781727000	0	EXACT	300	AVAILABLE	718	17658245786895883512	17628416093148516699	70690	79.68999999999916	65610.60690789473	65464.71832692746	3230.8306460810136	66749.65961669953	2	1176716775180027980	70615	70782.33333333333	70921.66666666667	2	1
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::12::ORIGIN	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	12	ORIGIN	1781732100	1781732100	0	EXACT	300	AVAILABLE	735	8829365361723309678	16281380669803281612	70615	98.12999999999921	65607.55135233917	65463.95422208983	3229.7909859963966	66790.67153503887	2	1176716775180027980	70615	70772.96296296295	70921.66666666667	2	1
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::12::TERMINAL	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	12	TERMINAL	1781772300	1781772300	0	EXACT	300	AVAILABLE	852	12188312130597794881	17101173059556444549	71283	145.7699999999992	67220.5	67233.96757037181	3001.7311316806185	67061.6409662212	1	6881678560432952093	71272	71467.16666666667	71471	1	1
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::13::ORIGIN	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	13	ORIGIN	1781779500	1781779500	0	EXACT	300	AVAILABLE	871	2670435841240172018	17555525697278132175	71464	143.96999999999917	66855.91666666666	66990.68025158418	2895.1398864046173	67109.08370939424	2	14551824674031600854	71463.5	71670.40476190476	72020	2	1
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::13::TERMINAL	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	13	TERMINAL	1781807400	1781807400	0	EXACT	300	AVAILABLE	964	16919223422543486319	6823621751029293750	71729	94.05999999999928	66426.33333333333	66787.47199541537	2913.915428711242	67375.34108828296	2	5812049082652334639	71492	71809.88888888889	72020	2	1
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::14::ORIGIN	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	14	ORIGIN	1781811300	1781811300	0	EXACT	300	AVAILABLE	977	11757809203551885725	14727373206173142981	72082	93.78999999999927	66426.33333333333	66787.49160861674	2914.0382350664972	67420.8162262992	2	5812049082652334639	71492	71810.46666666667	72020	2	1
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::14::TERMINAL	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	14	TERMINAL	1781817600	1781817600	0	EXACT	300	AVAILABLE	998	12938722909882660211	17068681809658616620	72133	85.82999999999926	66426.33333333333	66788.70795474864	2915.347191468423	67492.12612751973	2	5812049082652334639	71492	71824.26666666668	72020	2	0
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::15::ORIGIN	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	15	ORIGIN	1781831400	1781831400	0	EXACT	300	AVAILABLE	1027	2812012264037997094	13775010617452499438	71819	79.11999999999928	66378.48412698413	66838.44555692654	3339.2311636433888	67571.49581407521	2	5812049082652334639	71492	71855.55555555556	72020	2	1
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::15::TERMINAL	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	15	TERMINAL	1781872200	1781872200	0	EXACT	300	AVAILABLE	1142	2700288704596841192	8375720727547405608	71916	103.04999999999934	66380.6507936508	66837.73606808385	3333.7874654300945	67907.34211882397	2	5812049082652334639	71492	71815.61904761905	72020	2	1
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::16::ORIGIN	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	16	ORIGIN	1781877900	1781877900	0	EXACT	300	AVAILABLE	1157	13805489823679379273	6531912463799901247	71611	92.39999999999934	66380.6507936508	66837.99504657526	3338.3906174238255	67945.1711611902	2	5812049082652334639	71492	71846.04761904762	72020	2	1
bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::16::TERMINAL	EXPANSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	16	TERMINAL	1781889900	1781889900	0	EXACT	300	AVAILABLE	1190	5131676748174135247	1439161768138646066	72075	75.71999999999937	66378.48412698413	66836.80892881207	3336.7986028719833	67996.88328986075	2	5812049082652334639	71492	71827.72222222223	72020	2	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::1::START	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	1	START	1783941600	1783941600	0	EXACT	300	AVAILABLE	92	8723333608330730835	14035017314494676650	67591	158.37999999999906	66124.76984126985	67611.65316866382	3066.9829498451622	68839.64072678977	0	9294358827274610041	66683	69165.02377982704	71396.66666666667	1	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::1::CONFIRM	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	1	CONFIRM	1783947300	1783947300	0	EXACT	300	AVAILABLE	103	6472488701467879962	13559088208718387245	67766	122.52999999999908	66124.76984126985	67611.52838020181	3066.9197562816234	68810.77729906158	1	9294358827274610041	66683	69164.39983751692	71396.66666666667	1	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::1::TERMINAL	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	1	TERMINAL	1783967100	1783967100	0	EXACT	300	AVAILABLE	133	5564619608896915916	16595038825284011916	67923	96.6399999999991	66124.76984126985	67611.22587748256	3066.766646131592	68743.31220219821	1	9294358827274610041	66683	69162.88732392078	71396.66666666667	1	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::2::START	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	2	START	1783980300	1783980300	0	EXACT	300	AVAILABLE	152	9300516176033870589	18197117524836589119	67281	103.11999999999911	67075.75992063493	67680.51796670088	2803.861894321549	68688.6640455417	0	9294358827274610041	66683	69163.11573671315	71396.66666666667	1	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::2::CONFIRM	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	2	CONFIRM	1783986000	1783986000	0	EXACT	300	AVAILABLE	159	13999438612522475394	16595038825284011916	67083	100.8499999999991	66124.76984126985	67611.19784218741	3066.752461871655	68657.21349532406	0	9294358827274610041	66683	69162.747147445	71396.66666666667	1	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::2::TERMINAL	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	2	TERMINAL	1783993500	1783993500	0	EXACT	300	AVAILABLE	164	492023517817754129	8024488090982593648	67026	101.21999999999909	67573.97737610058	68138.07080141365	3221.342533712338	68643.3576113447	0	9294358827274610041	66683	69162.17388800361	71396.66666666667	\N	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::3::START	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	3	START	1784016600	1784016600	0	EXACT	300	AVAILABLE	236	18241340281909503759	4627671901937763302	67637	174.20999999999907	67604.75189243356	68153.45805958015	3218.590325041278	68488.52208873403	0	5894646470689388871	66845	69192.56987682116	71396.66666666667	\N	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::3::CONFIRM	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	3	CONFIRM	1784022300	1784022300	0	EXACT	300	AVAILABLE	247	6218942028887862453	2351790579905081620	67654	182.77999999999912	67613.88854662873	68158.02638667772	3220.0745790479723	68475.18622703743	0	5894646470689388871	66845	69210.8431852115	71396.66666666667	\N	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::3::TERMINAL	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	3	TERMINAL	1784040000	1784040000	0	EXACT	300	AVAILABLE	270	2113342007757297511	5940339678501358385	67972	110.23999999999906	68061.66666666667	68138.20030535525	2880.174113923361	68403.27557899534	0	5894646470689388871	66845	69208.0724986102	71396.66666666667	\N	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::4::START	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	4	START	1784054400	1784054400	0	EXACT	300	AVAILABLE	283	12469265233913246709	6478458929940362833	68254	113.64999999999908	67608.43924945891	68155.30173809282	3219.2723259392724	68376.34691115607	0	5894646470689388871	66845	69200.28941845805	71396.66666666667	\N	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::4::CONFIRM	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	4	CONFIRM	1784060100	1784060100	0	EXACT	300	AVAILABLE	286	8471918612294950758	10636551186677498202	68168	108.50999999999907	67606.28695553503	68154.22559113087	3219.9806105850535	68371.09009363386	0	5894646470689388871	66845	69200.26069267925	71396.66666666667	\N	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::4::TERMINAL	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	4	TERMINAL	1784084100	1784084100	0	EXACT	300	AVAILABLE	306	5594035826176345545	513456482727297148	68312	67.79999999999905	67585.57949448162	68153.6643953264	3211.179392598347	68312.02634671467	0	5894646470689388871	66845	69181.35621118546	71396.66666666667	\N	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::5::START	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	5	START	1784091300	1784091300	0	EXACT	300	AVAILABLE	322	3156372383310662240	10784777440569514540	68358	94.17999999999905	67593.31138843056	68157.53034230086	3212.4233737505306	68307.22817200178	0	5894646470689388871	66845	69196.81999908335	71396.66666666667	\N	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::5::CONFIRM	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	5	CONFIRM	1784097000	1784097000	0	EXACT	300	AVAILABLE	325	17898885281458985864	12005099008394898576	68529	98.87999999999904	67591.46325016195	68156.60627316656	3212.124801894092	68305.18350144864	0	5894646470689388871	66845	69193.12372254612	71396.66666666667	\N	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::5::TERMINAL	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	5	TERMINAL	1784100000	1784100000	0	EXACT	300	AVAILABLE	327	17993033618707683683	3228619735936732556	68606	101.71999999999905	68527	68232.3459120038	2877.386885179334	68302.96337573751	0	5894646470689388871	66845	69201.4281898989	71396.66666666667	\N	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::6::START	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	6	START	1784105100	1784105100	0	EXACT	300	AVAILABLE	332	4797050967032539665	17799000817843401089	68646	112.59999999999903	67601.84329044443	68161.7962933078	3213.8117002631657	68302.67434755084	0	5894646470689388871	66845	69213.8838031111	71409.33333333334	1	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::6::CONFIRM	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	6	CONFIRM	1784110800	1784110800	0	EXACT	300	AVAILABLE	339	13274007905312540406	17548926080627512051	68706	118.56999999999907	68861.5	68300.99281608322	2887.879274220902	68293.7120120949	0	5894646470689388871	66845	69210.162710296	71409.33333333334	\N	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::6::TERMINAL	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	6	TERMINAL	1784115000	1784115000	0	EXACT	300	AVAILABLE	342	18071440771176280762	14587256896077034489	68385	114.08999999999907	68874.84166666667	68303.42451949324	2888.3278269053562	68282.9026795828	0	5894646470689388871	66845	69208.97956067947	71409.33333333334	\N	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::7::START	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	7	START	1784115600	1784115600	0	EXACT	300	AVAILABLE	342	18071440771176280762	14587256896077034489	68426	111.73999999999907	68874.84166666667	68303.4246235081	2888.3278595163347	68282.99421265496	0	5894646470689388871	66845	69208.98008075374	71409.33333333334	\N	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::7::CONFIRM	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	7	CONFIRM	1784121300	1784121300	0	EXACT	300	AVAILABLE	345	14094475533277099446	14093382412750275689	68393	84.30999999999909	68887.36458333334	68401.10004009267	2645.5305862378855	68271.58678918608	0	5894646470689388871	66845	69198.56970376929	71396.66666666667	\N	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::7::TERMINAL	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	7	TERMINAL	1784125500	1784125500	0	EXACT	300	AVAILABLE	346	12480344885622914091	1200326547398889623	68281	82.21999999999908	68887.36458333334	68399.54442145093	2645.063905677301	68273.16791103287	0	5894646470689388871	66845	69189.23599191874	71396.66666666667	\N	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::8::START	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	8	START	1784151300	1784151300	0	EXACT	300	AVAILABLE	382	3142132260790036598	13199159912273417151	67755	93.85999999999903	68883.78125	68398.29811553558	2644.841132937802	68266.42755156802	0	5894646470689388871	66845	69188.92482309332	71396.66666666667	\N	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::8::CONFIRM	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	8	CONFIRM	1784157000	1784157000	0	EXACT	300	AVAILABLE	387	11111064071051421874	8720614341447755695	67708	96.52999999999905	68883.94791666667	68398.22249198769	2644.81152026028	68252.47656756824	0	5894646470689388871	66845	69188.13774847263	71396.66666666667	\N	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::8::TERMINAL	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	8	TERMINAL	1784172900	1784172900	0	EXACT	300	AVAILABLE	408	6562963084095228635	2963845604459594610	66844	92.98999999999906	68858.84375	68726.12113438845	2756.3412039716072	68217.7921753208	-1	5894646470689388871	66804.33333333334	69168.42931326813	71396.66666666667	\N	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::9::START	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	9	START	1784229000	1784229000	0	EXACT	300	AVAILABLE	536	17701703723433889065	6678911782890483083	66177	115.78999999999913	69046.1568709244	68999.85365638851	2860.1406096875103	67994.11860614094	-1	5943692745129332874	65167	66010.25925925927	66663.5	-1	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::9::CONFIRM	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	9	CONFIRM	1784234700	1784234700	0	EXACT	300	AVAILABLE	550	1989026297200128859	6678911782890483083	66115	112.18999999999915	69046.08665886818	68999.78749226335	2860.1899898161196	67970.10608291902	-1	5943692745129332874	65167	66009.87037037038	66663.5	-1	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::9::TERMINAL	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	9	TERMINAL	1784239200	1784239200	0	EXACT	300	AVAILABLE	564	2310858601479432675	3022637552032220928	65923	113.24999999999916	69042.8021940038	68998.2858204917	2860.9443228459495	67935.21909930058	-1	5943692745129332874	65167	66004.42592592593	66663.5	-1	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::10::START	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	10	START	1784242800	1784242800	0	EXACT	300	AVAILABLE	575	11670224130770097771	15584328800405807349	65905	113.97999999999918	69042.74726505205	68997.5602826982	2861.688589189308	67916.43339779828	-1	5943692745129332874	65167	65998.73148148149	66663.5	-1	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::10::CONFIRM	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	10	CONFIRM	1784252100	1784252100	0	EXACT	300	AVAILABLE	584	15574986400529505929	7231519123257584403	65756	100.71999999999916	69526	69348.84407239061	3292.7727726421745	67910.24027345907	-1	5943692745129332874	65167	65997.23504273505	66663.5	-1	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::10::TERMINAL	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	10	TERMINAL	1784258700	1784258700	0	EXACT	300	AVAILABLE	604	1777697195866721168	5169042668331959918	64558	111.93999999999916	69190.9625	69102.33720312604	3296.3706852979026	67869.14544399406	-1	2982001670164114816	64004.66666666667	64529.833333333336	64897.50000000001	-1	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::11::START	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	11	START	1784294700	1784294700	0	EXACT	300	AVAILABLE	716	6119057904143386725	9035936243867100170	64155	155.63999999999908	69202.64166666666	68878.7054388515	3599.9479140559615	67536.99048861623	-1	252910768308323814	63924.4	64434.96785714285	64897.50000000001	-1	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::11::CONFIRM	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	11	CONFIRM	1784300400	1784300400	0	EXACT	300	AVAILABLE	735	16217977878484310161	1748353815508781986	64205	151.51999999999904	69187.75833333333	68879.9401298756	3595.9712660152345	67510.0064756421	-1	8999342013145400366	64004.66666666667	64479.98846153846	64897.50000000001	-1	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::11::TERMINAL	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	11	TERMINAL	1784304900	1784304900	0	EXACT	300	AVAILABLE	750	7679616795091322346	17033277758350719143	63704	138.399999999999	69193.57500000001	68882.94670131977	3593.2891823591003	67484.5652632139	-2	14247478922980032399	63591.49999999999	63593.91666666667	63596.33333333334	-2	0
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::12::START	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	12	START	1784317200	1784317200	0	EXACT	300	AVAILABLE	791	294132150851719790	7862963718542291777	64947	148.29999999999907	69185.64583333334	68881.67238500672	3593.3310514824293	67350.36927907092	-1	8999342013145400366	64004.66666666667	64510.75	64897.50000000001	-1	1
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::12::CONFIRM	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	12	CONFIRM	1784322900	1784322900	0	EXACT	300	AVAILABLE	807	4770913313161921931	7862963718542291777	65040	134.82999999999907	69185.64583333334	68881.64087802517	3593.338333279631	67313.31706875096	-1	5943692745129332874	65167	66013.51801801803	66663.5	-1	0
bridge::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::12::TERMINAL	COMPRESSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896	JPN225	12	TERMINAL	1784505600	\N	\N	UNAVAILABLE	300	NULL_STRUCTURAL_CONTEXT	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
