lineage_id	run_key	canonical_instrument	origin_compression_id	expansion_id	destination_compression_id	origin_compression_summary_family_id	origin_compression_shape_family_id	origin_compression_hybrid_family_id	expansion_summary_family_id	expansion_shape_family_id	expansion_hybrid_family_id	destination_compression_summary_family_id	destination_compression_shape_family_id	destination_compression_hybrid_family_id	origin_structural_stratum	terminal_structural_stratum	structural_node_contacts	destination_availability_code
lineage::RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::1	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912	DE40	1	1	2	C1	C2	C1	C1	C1	C2	C2	C1	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	5	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::2	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912	DE40	2	2	3	C2	C1	C1	C3	C1	C3	C1	C1	C1	REGION_1|NODE_CONTACT	REGION_1|OPEN_CORRIDOR	13	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::3	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912	DE40	3	3	4	C1	C1	C1	C1	C1	C2	C2	C1	C1	REGION_1|OPEN_CORRIDOR	REGION_1|NODE_CONTACT	5	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::4	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912	DE40	4	4	5	C2	C1	C1	C3	C1	C2	C1	C1	C1	REGION_1|OPEN_CORRIDOR	REGION_1|OPEN_CORRIDOR	13	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::5	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912	DE40	5	5	6	C1	C1	C1	C3	C2	C1	C1	C2	C1	REGION_1|NODE_CONTACT	REGION_1|OPEN_CORRIDOR	49	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::6	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912	DE40	6	6	7	C1	C2	C1	C3	C1	C2	C1	C2	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	38	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::7	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912	DE40	7	7	8	C1	C2	C1	C1	C1	C2	C1	C1	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	3	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::8	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912	DE40	8	8	\N	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	CENSORED_DESTINATION	CENSORED_DESTINATION	CENSORED_DESTINATION	REGION_0|OPEN_CORRIDOR	NULL_STRUCTURAL_CONTEXT	51	CENSORED_DESTINATION
lineage::RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::1	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	DE40	1	1	2	C1	C1	C1	C3	C1	C2	C1	C1	C1	REGION_2|NODE_CONTACT	REGION_1|NODE_CONTACT	4	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::2	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	DE40	2	2	3	C1	C1	C1	C1	C2	C1	C1	C2	C2	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	6	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::3	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	DE40	3	3	4	C1	C2	C2	C1	C1	C2	C2	C1	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	4	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::4	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	DE40	4	4	5	C2	C1	C1	C3	C1	C3	C1	C2	C1	REGION_1|NODE_CONTACT	REGION_2|NODE_CONTACT	18	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::5	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	DE40	5	5	6	C1	C2	C1	C1	C1	C2	C1	C1	C1	REGION_1|NODE_CONTACT	REGION_2|NODE_CONTACT	1	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::6	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	DE40	6	6	7	C1	C1	C1	C1	C1	C2	C2	C1	C1	REGION_2|NODE_CONTACT	REGION_2|NODE_CONTACT	1	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::7	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	DE40	7	7	8	C2	C1	C1	C3	C1	C3	C1	C1	C1	REGION_2|NODE_CONTACT	REGION_2|NODE_CONTACT	2	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::8	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	DE40	8	8	9	C1	C1	C1	C1	C1	C2	C1	C2	C1	REGION_2|NODE_CONTACT	REGION_2|NODE_CONTACT	1	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::9	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	DE40	9	9	10	C1	C2	C1	C1	C1	C2	C1	C2	C2	REGION_2|NODE_CONTACT	REGION_1|NODE_CONTACT	1	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::10	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	DE40	10	10	11	C1	C2	C2	C3	C1	C1	C1	C1	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	3	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::11	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	DE40	11	11	12	C1	C1	C1	C1	C1	C2	C2	C2	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	2	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::12	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043	DE40	12	12	\N	C2	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	CENSORED_DESTINATION	CENSORED_DESTINATION	CENSORED_DESTINATION	REGION_1|NODE_CONTACT	NULL_STRUCTURAL_CONTEXT	0	CENSORED_DESTINATION
lineage::RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::1	RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005	DE40	1	1	2	C1	C2	C1	C3	C2	C3	C1	C1	C1	REGION_-2|OPEN_CORRIDOR	REGION_-1|OPEN_CORRIDOR	30	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::2	RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005	DE40	2	2	3	C1	C1	C1	NULL_FAMILY	C2	C1	C2	C1	C1	REGION_-1|OPEN_CORRIDOR	REGION_-2|NODE_CONTACT	2	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::3	RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005	DE40	3	3	4	C2	C1	C1	C3	C1	C2	C1	C1	C1	REGION_-1|NODE_CONTACT	REGION_-1|NODE_CONTACT	9	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::4	RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005	DE40	4	4	5	C1	C1	C1	C1	C1	C2	C1	C1	C1	REGION_-1|OPEN_CORRIDOR	REGION_-1|NODE_CONTACT	10	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::5	RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005	DE40	5	5	6	C1	C1	C1	C1	C1	C2	C2	C1	C1	REGION_-1|OPEN_CORRIDOR	REGION_-1|OPEN_CORRIDOR	1	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::6	RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005	DE40	6	6	7	C2	C1	C1	C3	C1	C2	C1	C2	C1	REGION_-1|NODE_CONTACT	REGION_-1|NODE_CONTACT	23	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::7	RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005	DE40	7	7	8	C1	C2	C1	C1	C1	C2	C1	C2	C1	REGION_-1|OPEN_CORRIDOR	REGION_0|NODE_CONTACT	5	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::8	RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005	DE40	8	8	9	C1	C2	C1	C1	C1	C2	C1	C2	C1	REGION_-1|OPEN_CORRIDOR	REGION_-1|OPEN_CORRIDOR	0	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::9	RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005	DE40	9	9	10	C1	C2	C1	C3	C1	C2	C1	C2	C1	REGION_-1|NODE_CONTACT	REGION_-1|NODE_CONTACT	6	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::10	RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005	DE40	10	10	11	C1	C2	C1	C1	C2	C2	C1	C1	C1	REGION_-1|NODE_CONTACT	REGION_-1|NODE_CONTACT	1	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::11	RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005	DE40	11	11	12	C1	C1	C1	C1	C2	C2	C1	C1	C1	REGION_-1|NODE_CONTACT	REGION_-1|NODE_CONTACT	1	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::12	RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005	DE40	12	12	13	C1	C1	C1	C3	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	REGION_-1|NODE_CONTACT	4	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::1	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	1	1	2	C2	C1	C1	C1	C1	C2	C1	C1	C1	REGION_1|NODE_CONTACT	REGION_0|NODE_CONTACT	5	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::2	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	2	2	3	C1	C1	C1	C3	C2	C1	C2	C1	C1	REGION_1|NODE_CONTACT	REGION_0|NODE_CONTACT	15	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::3	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	3	3	4	C2	C1	C1	C3	C1	C3	C1	C1	C2	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	5	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::4	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	4	4	5	C1	C1	C2	C3	C1	C2	C2	C1	C1	REGION_0|NODE_CONTACT	REGION_1|NODE_CONTACT	11	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::5	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	5	5	6	C2	C1	C1	C1	C1	C2	C1	C1	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	1	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::6	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	6	6	7	C1	C1	C1	C3	C2	C3	C1	C1	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	13	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::7	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	7	7	8	C1	C1	C1	C1	C1	C2	C1	C1	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	3	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::8	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	8	8	9	C1	C1	C1	C1	C1	C2	C1	C2	C1	REGION_1|OPEN_CORRIDOR	REGION_1|OPEN_CORRIDOR	2	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::9	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	9	9	10	C1	C2	C1	C3	C1	C1	C1	C1	C2	REGION_1|NODE_CONTACT	REGION_0|NODE_CONTACT	25	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::10	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	10	10	11	C1	C1	C2	C1	C1	C2	C2	C2	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	1	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::11	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	11	11	12	C2	C2	C1	C3	C1	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	REGION_-1|NODE_CONTACT	2	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::1	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	1	1	2	C1	C1	C2	C1	C1	C2	C2	C1	C1	REGION_1|NODE_CONTACT	REGION_0|NODE_CONTACT	5	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::2	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	2	2	3	C2	C1	C1	C1	C2	C1	C1	C1	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	8	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::3	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	3	3	4	C1	C1	C1	C1	C2	C2	C1	C2	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	4	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::4	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	4	4	5	C1	C2	C1	C1	C1	C2	C1	C2	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	2	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::5	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	5	5	6	C1	C2	C1	C1	C1	C2	C1	C1	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	1	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::6	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	6	6	7	C1	C1	C1	C3	C1	C3	C1	C2	C2	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	10	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::7	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	7	7	8	C1	C2	C2	C3	C1	C1	C1	C2	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	9	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::8	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	8	8	9	C1	C2	C1	C1	C1	C2	C1	C1	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	2	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::9	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	9	9	10	C1	C1	C1	C1	C1	C2	C1	C1	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	1	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::10	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	10	10	11	C1	C1	C1	C3	C1	C2	C2	C1	C2	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	1	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::11	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	11	11	12	C2	C1	C2	C1	C1	C2	C1	C2	C2	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	6	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::12	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	12	12	13	C1	C2	C2	C3	C1	C2	C1	C2	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	9	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::13	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	13	13	14	C1	C2	C1	C3	C2	C3	C1	C2	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	23	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::14	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	14	14	15	C1	C2	C1	C1	C1	C2	C1	C2	C2	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	4	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::15	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	15	15	16	C1	C2	C2	C1	C1	C2	C1	C2	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	3	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::16	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	16	16	17	C1	C2	C1	C3	C2	C3	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	6	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::1	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	1	1	2	C1	C1	C2	C3	C1	C2	C1	C2	C1	REGION_-1|NODE_CONTACT	REGION_-1|NODE_CONTACT	20	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::2	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	2	2	3	C1	C2	C1	C3	C1	C2	C1	C2	C1	REGION_-1|NODE_CONTACT	REGION_-1|NODE_CONTACT	57	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::3	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	3	3	4	C1	C2	C1	C1	C1	C2	C1	C1	C1	REGION_-1|NODE_CONTACT	REGION_0|NODE_CONTACT	2	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::4	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	4	4	5	C1	C1	C1	C1	C1	C2	C1	C1	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	1	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::5	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	5	5	6	C1	C1	C1	C3	C1	C2	C1	C2	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	59	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::6	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	6	6	7	C1	C2	C1	C3	C1	C1	C1	C2	C1	REGION_-1|NODE_CONTACT	REGION_-1|NODE_CONTACT	15	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::7	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	7	7	8	C1	C2	C1	C3	C1	C1	C1	C1	C2	REGION_-1|NODE_CONTACT	REGION_-1|NODE_CONTACT	1	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::8	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	8	8	\N	C1	C1	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	CENSORED_DESTINATION	CENSORED_DESTINATION	CENSORED_DESTINATION	REGION_-1|NODE_CONTACT	NULL_STRUCTURAL_CONTEXT	1	CENSORED_DESTINATION
lineage::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::1	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	1	1	2	C2	C1	C1	C1	C1	C2	C2	C2	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	4	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::2	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	2	2	3	C2	C2	C1	C1	C1	C2	C1	C2	C2	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	1	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::3	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	3	3	4	C1	C2	C2	C1	C2	C2	C1	C1	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	7	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::4	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	4	4	5	C1	C1	C1	C1	C1	C2	C2	C1	C1	REGION_1|OPEN_CORRIDOR	REGION_1|OPEN_CORRIDOR	6	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::5	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	5	5	6	C2	C1	C1	C3	C1	C2	C1	C1	C1	REGION_1|OPEN_CORRIDOR	REGION_2|NODE_CONTACT	15	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::6	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	6	6	7	C1	C1	C1	C1	C1	C2	C1	C2	C1	REGION_2|OPEN_CORRIDOR	REGION_2|OPEN_CORRIDOR	2	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::7	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	7	7	8	C1	C2	C1	C1	C2	C2	C1	C2	C1	REGION_1|OPEN_CORRIDOR	REGION_2|OPEN_CORRIDOR	1	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::8	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	8	8	9	C1	C2	C1	C3	C1	C1	C2	C1	C1	REGION_2|OPEN_CORRIDOR	REGION_1|OPEN_CORRIDOR	9	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::9	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	9	9	10	C2	C1	C1	NULL_FAMILY	C2	C1	C1	C2	C1	REGION_1|NODE_CONTACT	REGION_1|OPEN_CORRIDOR	4	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::10	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	10	10	11	C1	C2	C1	C1	C1	C2	C1	C2	C1	REGION_1|OPEN_CORRIDOR	REGION_1|NODE_CONTACT	9	AVAILABLE
lineage::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::11	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	11	11	12	C1	C2	C1	C1	C1	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|OPEN_CORRIDOR	REGION_1|OPEN_CORRIDOR	9	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::1	RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174	FRA40	1	1	2	C1	C2	C1	C3	C1	C2	C1	C1	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	5	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::2	RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174	FRA40	2	2	3	C1	C1	C1	C1	C1	C2	C1	C1	C1	REGION_1|OPEN_CORRIDOR	REGION_1|OPEN_CORRIDOR	11	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::3	RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174	FRA40	3	3	4	C1	C1	C1	C3	C2	C1	C1	C2	C1	REGION_1|OPEN_CORRIDOR	REGION_0|NODE_CONTACT	21	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::4	RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174	FRA40	4	4	5	C1	C2	C1	C1	C1	C2	C1	C1	C1	REGION_0|NODE_CONTACT	REGION_1|NODE_CONTACT	2	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::5	RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174	FRA40	5	5	6	C1	C1	C1	C1	C1	C2	C1	C2	C1	REGION_1|NODE_CONTACT	REGION_1|OPEN_CORRIDOR	1	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::6	RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174	FRA40	6	6	7	C1	C2	C1	C3	C1	C2	C1	C1	C2	REGION_1|NODE_CONTACT	REGION_0|NODE_CONTACT	14	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::7	RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174	FRA40	7	7	8	C1	C1	C2	C3	C1	C2	C1	C2	C2	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	44	AVAILABLE
